537			102168		-41.77918944	-73.14612444	3
538			102168		-41.77888944	-73.14918	4
539			102169		-41.78140556	-73.15557528	1
540			102169		-41.78140667	-73.15362194	2
541			102169		-41.77833694	-73.15361889	3
542			102169		-41.77833583	-73.1555725	4
543			102170		-41.79252389	-73.18556056	1
544			102170		-41.79279583	-73.18723583	2
545			102170		-41.79388944	-73.18723583	3
546			102170		-41.79389306	-73.18500806	4
547			102171		-42.8861125	-73.50668972	1
548			102171		-42.88585722	-73.50252583	2
549			102171		-42.88805972	-73.50252111	3
550			102171		-42.888065	-73.50668472	4
551			102172		-42.12056139	-73.474725	1
552			102172		-42.12168778	-73.47083722	2
553			102172		-42.12278222	-73.47139278	3
554			102172		-42.12140583	-73.47528056	4
555			102174		-42.47585444	-73.56528278	1
556			102174		-42.47584722	-73.55306639	2
557			102174		-42.47500722	-73.5530675	3
558			102174		-42.47501444	-73.56528389	4
559			102175		-42.47307806	-73.58001861	1
560			102175		-42.47306917	-73.5678025	2
561			102175		-42.47222917	-73.56780361	3
562			102175		-42.47223806	-73.58001972	4
563			102176		-41.90085972	-73.5175075	1
564			102176		-41.90085972	-73.51557583	2
565			102176		-41.90278972	-73.5175075	4
566			102176		-41.90278972	-73.51557583	3
567			102179		-42.58335806	-73.76308083	1
568			102179		-42.58224306	-73.75861917	2
569			102179		-42.581115	-73.7591775	3
570			102179		-42.58223028	-73.76388917	4
571			102180		-42.58641167	-73.77363528	1
572			102180		-42.58528778	-73.77056056	2
573			102180		-42.58417583	-73.77113861	3
574			102180		-42.58529972	-73.77446361	4
575			102187		-43.14862278	-73.71250333	1
576			102187		-43.15028944	-73.70918639	2
577			102187		-43.15112083	-73.71000944	3
578			102187		-43.14946833	-73.71307667	4
579			102189		-41.78805556	-73.10222222	1
580			102189		-41.78861111	-73.10083333	2
581			102189		-41.78972222	-73.1	3
582			102189		-41.78973056	-73.10305556	4
583			102189		-41.78889722	-73.10111111	5
584			102189		-41.79055556	-73.10027778	6
585			102190		-41.82057667	-73.17085917	1
586			102190		-41.82528278	-73.16697194	2
587			102190		-41.82473472	-73.16612083	3
588			102190		-41.82027861	-73.17000806	4
589			102191		-41.74166667	-73.1725	1
590			102191		-41.74138889	-73.17222222	2
591			102191		-41.74333333	-73.17111111	3
592			102191		-41.74305556	-73.17083333	4
593			102193		-43.13085833	-73.74723028	1
594			102193		-43.13085778	-73.74668694	2
595			102193		-43.13334028	-73.7466825	3
596			102193		-43.13306278	-73.74834806	4
597			102195		-42.68668639	-73.66723417	1
598			102195		-42.68751111	-73.66558167	2
599			102195		-42.69084889	-73.668635	3
600			102195		-42.69002417	-73.6702875	4
601			102196		-42.42168806	-73.62779	1
602			102196		-42.4214025	-73.627235	2
603			102196		-42.419175	-73.63000028	3
604			102196		-42.41946028	-73.63055556	4
605			102197		-42.47777889	-73.67252083	1
606			102197		-42.47777861	-73.67027778	2
607			102197		-42.47584861	-73.67027778	3
608			102197		-42.47584889	-73.67252111	4
609			102199		-43.14305722	-73.65419306	1
610			102199		-43.14280306	-73.65084889	2
611			102199		-43.1458425	-73.6508425	3
612			102199		-43.14584639	-73.65418667	4
613			102200		-42.642515	-73.66195583	1
614			102200		-42.64251472	-73.65891417	2
615			102200		-42.64140917	-73.65891417	3
616			102200		-42.64140944	-73.66195583	4
617			102203		-42.55472222	-73.73695639	1
618			102203		-42.55722222	-73.73556833	2
619			102203		-42.55585583	-73.7336325	3
620			102203		-42.55418778	-73.73445611	4
621			102204		-42.56113111	-73.72945611	1
622			102204		-42.559745	-73.72945611	2
623			102204		-42.55613639	-73.73307389	3
624			102204		-42.55752222	-73.73556667	4
625			102205		-42.3311275	-73.45472917	1
626			102205		-42.33001556	-73.44889139	2
627			102205		-42.33085278	-73.44861139	3
628			102205		-42.33196472	-73.45444917	4
629			102206		-41.84724944	-73.06083583	1
630			102206		-41.84750639	-73.05473389	2
631			102206		-41.84641639	-73.05473194	3
632			102206		-41.84640917	-73.06083389	4
633			102211		-42.64389194	-73.66834028	1
634			102211		-42.64308111	-73.66805825	2
635			102211		-42.64224528	-73.66694694	3
636			102211		-42.64250139	-73.66863778	4
637			102212		-42.46944444	-73.62083333	1
638			102212		-42.46944444	-73.61	2
639			102212		-42.47196389	-73.61	3
640			102212		-42.47196389	-73.62083333	4
641			102215		-43.12585639	-73.73501639	1
642			102215		-43.12613806	-73.73250917	2
643			102215		-43.12722694	-73.73277972	3
644			102215		-43.12694528	-73.73528667	4
645			102217		-42.88583944	-73.5102875	1
646			102217		-42.88583806	-73.508915	2
647			102217		-42.88751806	-73.50891083	3
648			102217		-42.88751972	-73.51028306	4
649			102218		-42.88861639	-73.55196472	1
650			102218		-42.8886125	-73.54890861	2
651			102218		-42.8902925	-73.54890444	3
652			102218		-42.89029639	-73.55196056	4
653			102219		-42.12723611	-73.46196444	1
654			102219		-42.12085306	-73.44472583	2
655			102219		-42.11917111	-73.44055861	3
656			102219		-42.12058278	-73.43945222	4
657			102219		-42.122515	-73.44361972	5
658			102219		-42.12889778	-73.46085833	6
659			102222		-41.83306111	-73.10861861	1
660			102222		-41.83305639	-73.11000056	2
661			102222		-41.83252139	-73.10724667	3
662			102222		-41.83224194	-73.10694639	4
663			102222		-41.83251778	-73.10640444	5
664			102222		-41.83333472	-73.10723194	6
665			102222		-41.83446139	-73.105285	7
666			102222		-41.83501417	-73.10585972	8
667			102222		-41.833895	-73.10779917	9
668			102223		-41.80390944	-73.09751083	1
669			102223		-41.80501111	-73.09612	2
670			102223		-41.80418333	-73.09501972	3
671			102223		-41.80308167	-73.09641056	4
