1751822122016	175182	101761	2	2016-12-01 00:00:00.0000000	10			
1751832122016	175183	102222	2	2016-12-01 00:00:00.0000000	10			
1751842122016	175184	104000	2	2016-12-01 00:00:00.0000000	10			
1751862122016	175186	102788	2	2016-12-01 00:00:00.0000000	25			
1751872122016	175187	104005	2	2016-12-01 00:00:00.0000000	10			
1751882122016	175188	101761	2	2016-12-01 00:00:00.0000000	10			
1751892122016	175189	102189	2	2016-12-01 00:00:00.0000000	10			
1751902122016	175190	102144	2	2016-12-01 00:00:00.0000000	10			
1751912122016	175191	104005	2	2016-12-01 00:00:00.0000000	10			
1751922122016	175192	102676	2	2016-12-01 00:00:00.0000000	10			
1751932122016	175193	102189	2	2016-12-01 00:00:00.0000000	10			
1751942122016	175194	101761	2	2016-12-01 00:00:00.0000000	10			
1751952122016	175195	102676	2	2016-12-01 00:00:00.0000000	10			
1751962122016	175196	102788	2	2016-12-01 00:00:00.0000000	25			
1751972122016	175197	101761	2	2016-12-01 00:00:00.0000000	10			
1751982122016	175198	104005	2	2016-12-01 00:00:00.0000000	10			
1751992122016	175199	102222	2	2016-12-01 00:00:00.0000000	100			
1752002122016	175200	102222	2	2016-12-01 00:00:00.0000000	90			
1752012122016	175201	102222	2	2016-12-01 00:00:00.0000000	80			
1752022122016	175202	102676	2	2016-12-01 00:00:00.0000000	10			
1752032122016	175203	101761	2	2016-12-01 00:00:00.0000000	10			
1752042122016	175204	104005	2	2016-12-01 00:00:00.0000000	10			
1752052122016	175205	102222	2	2016-12-01 00:00:00.0000000	70			
1752062122016	175206	102676	2	2016-12-01 00:00:00.0000000	10			
1752072122016	175207	102676	2	2016-12-01 00:00:00.0000000	10			
1752082122016	175208	102466	2	2016-12-01 00:00:00.0000000	10			
1752092122016	175209	101761	2	2016-12-01 00:00:00.0000000	10			
1752102122016	175210	101761	2	2016-12-01 00:00:00.0000000	10			
1752112122016	175211	102189	2	2016-12-01 00:00:00.0000000	10			
1752122122016	175212	102676	2	2016-12-01 00:00:00.0000000	10			
1752132122016	175213	102222	2	2016-12-01 00:00:00.0000000	10			
1752142122016	175214	102222	2	2016-12-01 00:00:00.0000000	10			
1752152122016	175215	102466	2	2016-12-01 00:00:00.0000000	10			
1752162012017	175216	101761	2	2017-01-01 00:00:00.0000000	20			
1752182012017	175218	102602	2	2017-01-01 00:00:00.0000000	10			
1752191012017	175219	102590	1	2017-01-01 00:00:00.0000000	20			1
1752212012017	175221	101761	2	2017-01-01 00:00:00.0000000	20			
